0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,
0,0.0569048,0.112143,0.165714,0.217619,0.267857,0.316429,0.363333,0.408571,0.452143,0.494048,0.534286,0.572857,0.609762,0.645,0.678571,0.710476,0.740714,0.769286,0.79619,0.821429,0.845,0.866905,0.887143,0.905714,0.922619,0.937857,0.951429,0.963333,0.973571,0.982143,0.989048,0.994286,0.997857,0.999762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999762,0.997857,0.994286,0.989048,0.982143,0.973571,0.963333,0.951429,0.937857,0.922619,0.905714,0.887143,0.866905,0.845,0.821429,0.79619,0.769286,0.740714,0.710476,0.678571,0.645,0.609762,0.572857,0.534286,0.494048,0.452143,0.408571,0.363333,0.316429,0.267857,0.217619,0.165714,0.112143,0.0569048,0,
0,0.0825,0.163333,0.2425,0.32,0.395833,0.47,0.5425,0.613333,0.6825,0.75,0.815833,0.88,0.9425,1.00333,1.0625,1.12,1.17583,1.23,1.2825,1.33333,1.3825,1.43,1.47583,1.52,1.5625,1.60333,1.6425,1.68,1.71583,1.75,1.7825,1.81333,1.8425,1.87,1.89583,1.92,1.9425,1.96333,1.9825,2,2.01583,2.03,2.0425,2.05333,2.0625,2.07,2.07583,2.08,2.0825,2.08333,2.0825,2.08,2.07583,2.07,2.0625,2.05333,2.0425,2.03,2.01583,2,1.9825,1.96333,1.9425,1.92,1.89583,1.87,1.8425,1.81333,1.7825,1.75,1.71583,1.68,1.6425,1.60333,1.5625,1.52,1.47583,1.43,1.3825,1.33333,1.2825,1.23,1.17583,1.12,1.0625,1.00333,0.9425,0.88,0.815833,0.75,0.6825,0.613333,0.5425,0.47,0.395833,0.32,0.2425,0.163333,0.0825,0,
