0.5,0,
0.25,0.53033,
0.125,0.488141,
0.0625,0.545758,
0.03125,0.574418,
0.015625,0.562324,
0.0078125,0.700033,
0.00390625,0.941871,
0.00195312,1.01224,
0.000976562,1.03062,
0.000488281,1.03575,
0.000244141,1.03691,
0.00012207,1.03728,
6.10352e-05,1.03739,
3.05176e-05,1.03742,
1.52588e-05,1.03742,
7.62939e-06,1.03742,
3.8147e-06,1.03742,
1.90735e-06,1.03742,
9.53674e-07,1.03742,
