0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0,0.687785,1.15106,1.25106,0.987785,0.5,0.0122147,-0.251057,-0.151057,0.312215,1,
0,0.214503,0.38527,0.48527,0.514503,0.5,0.485497,0.51473,0.61473,0.785497,1,
0,0.179548,0.328712,0.428712,0.479548,0.5,0.520452,0.571288,0.671288,0.820452,1,
0,0.122306,0.236091,0.336091,0.422306,0.5,0.577694,0.663909,0.763909,0.877694,1,
0,0.110766,0.217419,0.317419,0.410766,0.5,0.589234,0.682581,0.782581,0.889234,1,
