0.25,0.0339019,
0.125,0.00665366,
0.0625,0.00155101,
0.03125,0.000380783,
0.015625,9.47613e-05,
0.0078125,2.36632e-05,
0.00390625,5.9141e-06,
0.00195312,1.47842e-06,
